Currency	Date	Value
Polish zloty	May 22, 2020	4.150300
Polish zloty	May 22, 2023	4.188100
Polish zloty	May 23, 2019	3.869600
Polish zloty	May 23, 2022	4.336900
Polish zloty	May 23, 2023	4.163400
Polish zloty	May 24, 2019	3.843600
Polish zloty	May 24, 2021	3.679500
Polish zloty	May 24, 2022	4.307100
Polish zloty	May 24, 2023	4.157300
Polish zloty	May 25, 2021	3.654900
Polish zloty	May 25, 2022	4.306900
Polish zloty	May 25, 2023	4.199400
Polish zloty	May 26, 2020	4.088500
Polish zloty	May 26, 2021	3.669100
Polish zloty	May 26, 2022	4.318900
Polish zloty	May 26, 2023	4.215600
Polish zloty	May 27, 2020	4.050400
Polish zloty	May 27, 2021	3.692900
Polish zloty	May 27, 2022	4.296600
Polish zloty	May 28, 2019	3.838600
Polish zloty	May 28, 2020	4.024400
Polish zloty	May 29, 2019	3.855400
Polish zloty	May 29, 2020	4.003100
Polish zloty	May 30, 2019	3.854800
Polish zloty	May 30, 2023	4.224200
Polish zloty	May 31, 2019	3.849800
Polish zloty	May 31, 2022	4.265100
Polish zloty	May 31, 2023	4.255900
Polish zloty	November 01, 2019	NA
Polish zloty	November 01, 2021	NA
Polish zloty	November 01, 2022	NA
Polish zloty	November 01, 2023	NA
Polish zloty	November 02, 2020	3.955700
Polish zloty	November 02, 2021	3.977200
Polish zloty	November 02, 2022	4.748500
Polish zloty	November 02, 2023	4.196300
Polish zloty	November 03, 2020	3.906900
Polish zloty	November 03, 2021	3.968100
Polish zloty	November 03, 2022	4.829100
Polish zloty	November 03, 2023	4.185700
Polish zloty	November 04, 2019	3.809900
Polish zloty	November 04, 2020	3.899600
Polish zloty	November 04, 2021	3.980700
Polish zloty	November 04, 2022	4.797500
Polish zloty	November 05, 2019	3.830800
Polish zloty	November 05, 2020	3.835300
Polish zloty	November 05, 2021	3.991100
Polish zloty	November 06, 2019	3.849700
Polish zloty	November 06, 2020	3.819400
Polish zloty	November 06, 2023	4.151200
Polish zloty	November 07, 2019	3.850200
Polish zloty	November 07, 2022	4.692600
Polish zloty	November 07, 2023	4.166700
Polish zloty	November 08, 2019	3.862500
Polish zloty	November 08, 2021	3.974700
Polish zloty	November 08, 2022	4.689300
Polish zloty	November 08, 2023	4.180400
Polish zloty	November 09, 2020	3.778700
Polish zloty	November 09, 2021	3.962200
Polish zloty	November 09, 2022	4.681700
Polish zloty	November 09, 2023	4.151300
Polish zloty	November 10, 2020	3.816800
Polish zloty	November 10, 2021	3.973700
Polish zloty	November 10, 2022	4.732800
Polish zloty	November 10, 2023	4.142300
Polish zloty	November 11, 2019	NA
Polish zloty	November 11, 2020	NA
Polish zloty	November 11, 2021	NA
Polish zloty	November 11, 2022	NA
Polish zloty	November 12, 2019	3.878000
Polish zloty	November 12, 2020	3.799500
Polish zloty	November 12, 2021	4.055900
Polish zloty	November 13, 2019	3.890200
Polish zloty	November 13, 2020	3.801500
Polish zloty	November 13, 2023	4.147400
Polish zloty	November 14, 2019	3.901100
Polish zloty	November 14, 2022	4.538300
Polish zloty	November 14, 2023	4.121000
Polish zloty	November 15, 2019	3.884800
Polish zloty	November 15, 2021	4.049700
Polish zloty	November 15, 2022	4.514300
Polish zloty	November 15, 2023	4.045300
Polish zloty	November 16, 2020	3.778200
Polish zloty	November 16, 2021	4.106100
Polish zloty	November 16, 2022	4.505000
Polish zloty	November 16, 2023	4.041500
Polish zloty	November 17, 2020	3.787700
Polish zloty	November 17, 2021	4.120400
Polish zloty	November 17, 2022	4.538700
Polish zloty	November 17, 2023	4.032700
Polish zloty	November 18, 2019	3.876700
Polish zloty	November 18, 2020	3.762100
Polish zloty	November 18, 2021	4.111400
Polish zloty	November 18, 2022	4.533700
Polish zloty	November 19, 2019	3.878600
Polish zloty	November 19, 2020	3.787200
Polish zloty	November 19, 2021	4.145700
Polish zloty	November 20, 2019	3.879200
Polish zloty	November 20, 2020	3.767700
Polish zloty	November 20, 2023	3.993800
Polish zloty	November 21, 2019	3.873700
Polish zloty	November 21, 2022	4.599100
Polish zloty	November 21, 2023	3.988200
Polish zloty	November 22, 2019	3.885300
Polish zloty	November 22, 2021	4.185500
Polish zloty	November 22, 2022	4.584400
Polish zloty	November 22, 2023	4.018000
Polish zloty	November 23, 2020	3.761600
Polish zloty	November 23, 2021	4.189300
Polish zloty	November 23, 2022	4.548000
Polish zloty	November 24, 2020	3.762500
Polish zloty	November 24, 2021	4.176400
Polish zloty	November 25, 2019	3.903600
Polish zloty	November 25, 2020	3.755600
Polish zloty	November 26, 2019	3.903900
Polish zloty	November 27, 2019	3.915400
Polish zloty	November 27, 2023	NA
Polish zloty	November 28, 2022	4.482700
Polish zloty	November 29, 2021	4.162700
Polish zloty	November 29, 2022	4.516400
Polish zloty	November 30, 2020	3.736400
Polish zloty	November 30, 2021	4.121400
Polish zloty	November 30, 2022	4.506600
Polish zloty	October 01, 2019	4.014700
Polish zloty	October 01, 2020	3.851300
Polish zloty	October 01, 2021	3.967800
Polish zloty	October 02, 2019	4.015200
Polish zloty	October 02, 2020	3.836600
Polish zloty	October 02, 2023	4.363400
Polish zloty	October 03, 2019	3.965200
Polish zloty	October 03, 2022	4.920700
Polish zloty	October 03, 2023	4.401200
Polish zloty	October 04, 2019	3.946900
Polish zloty	October 04, 2021	3.936800
Polish zloty	October 04, 2022	4.861500
Polish zloty	October 04, 2023	4.415500
Polish zloty	October 05, 2020	3.825200
Polish zloty	October 05, 2021	3.968800
Polish zloty	October 05, 2022	4.838000
Polish zloty	October 05, 2023	4.376800
Polish zloty	October 06, 2020	3.818000
Polish zloty	October 06, 2021	3.999200
Polish zloty	October 06, 2022	4.898900
Polish zloty	October 06, 2023	4.360800
Polish zloty	October 07, 2019	3.949800
Polish zloty	October 07, 2020	3.812600
Polish zloty	October 07, 2021	3.933400
Polish zloty	October 07, 2022	4.958800
Polish zloty	October 08, 2019	3.940500
Polish zloty	October 08, 2020	3.817500
Polish zloty	October 08, 2021	3.977500
Polish zloty	October 09, 2019	3.938200
Polish zloty	October 09, 2020	3.791300
Polish zloty	October 10, 2019	3.922600
Polish zloty	October 10, 2023	4.298500
Polish zloty	October 11, 2019	3.914500
Polish zloty	October 11, 2022	5.017100
Polish zloty	October 11, 2023	4.258900
Polish zloty	October 12, 2021	3.966400
Polish zloty	October 12, 2022	5.001400
Polish zloty	October 12, 2023	4.265900
Polish zloty	October 13, 2020	3.793200
Polish zloty	October 13, 2021	3.963800
Polish zloty	October 13, 2022	4.990500
Polish zloty	October 13, 2023	4.303300
Polish zloty	October 14, 2020	3.830100
Polish zloty	October 14, 2021	3.940300
Polish zloty	October 14, 2022	4.956900
Polish zloty	October 15, 2019	3.895200
Polish zloty	October 15, 2020	3.890400
Polish zloty	October 15, 2021	3.941300
Polish zloty	October 16, 2019	3.893400
Polish zloty	October 16, 2020	3.897600
Polish zloty	October 16, 2023	4.250500
Polish zloty	October 17, 2019	3.863800
Polish zloty	October 17, 2022	4.952200
Polish zloty	October 17, 2023	4.213100
Polish zloty	October 18, 2019	3.850300
Polish zloty	October 18, 2021	3.947100
Polish zloty	October 18, 2022	4.892900
Polish zloty	October 18, 2023	4.203500
Polish zloty	October 19, 2020	3.876100
Polish zloty	October 19, 2021	3.921200
Polish zloty	October 19, 2022	4.889200
Polish zloty	October 19, 2023	4.226400
Polish zloty	October 20, 2020	3.892600
Polish zloty	October 20, 2021	3.942800
Polish zloty	October 20, 2022	4.902400
Polish zloty	October 20, 2023	4.219400
Polish zloty	October 21, 2019	3.830700
Polish zloty	October 21, 2020	3.870600
Polish zloty	October 21, 2021	3.944900
Polish zloty	October 21, 2022	4.900000
Polish zloty	October 22, 2019	3.840800
Polish zloty	October 22, 2020	3.873400
Polish zloty	October 22, 2021	3.957600
Polish zloty	October 23, 2019	3.847300
Polish zloty	October 23, 2020	3.866500
Polish zloty	October 23, 2023	4.202200
Polish zloty	October 24, 2019	3.844800
Polish zloty	October 24, 2022	4.866900
Polish zloty	October 24, 2023	4.188400
Polish zloty	October 25, 2019	3.845200
Polish zloty	October 25, 2021	3.950200
Polish zloty	October 25, 2022	4.849900
Polish zloty	October 25, 2023	4.228400
Polish zloty	October 26, 2020	3.875900
Polish zloty	October 26, 2021	3.974000
Polish zloty	October 26, 2022	4.753800
Polish zloty	October 26, 2023	4.239500
Polish zloty	October 27, 2020	3.886000
Polish zloty	October 27, 2021	3.981500
Polish zloty	October 27, 2022	4.721600
Polish zloty	October 27, 2023	4.226700
Polish zloty	October 28, 2019	3.852900
Polish zloty	October 28, 2020	3.931300
Polish zloty	October 28, 2021	3.993800
Polish zloty	October 28, 2022	4.747700
Polish zloty	October 29, 2019	3.859800
Polish zloty	October 29, 2020	3.950500
Polish zloty	October 29, 2021	3.966400
Polish zloty	October 30, 2019	3.838800
Polish zloty	October 30, 2020	3.956300
Polish zloty	October 30, 2023	4.204000
Polish zloty	October 31, 2019	3.817400
Polish zloty	October 31, 2022	4.734000
Polish zloty	October 31, 2023	4.168400
Polish zloty	September 01, 2020	3.670700
Polish zloty	September 01, 2021	3.823800
Polish zloty	September 01, 2022	4.695900
Polish zloty	September 01, 2023	4.126300
Polish zloty	September 02, 2020	3.719100
Polish zloty	September 02, 2022	4.727600
Polish zloty	September 03, 2019	3.988200
Polish zloty	September 03, 2020	3.733700
Polish zloty	September 04, 2019	3.941400
Polish zloty	September 05, 2019	3.933000
Polish zloty	September 05, 2023	4.164300
Polish zloty	September 06, 2019	3.931500
Polish zloty	September 06, 2022	4.736700
Polish zloty	September 06, 2023	4.189500
Polish zloty	September 07, 2021	3.804100
Polish zloty	September 07, 2022	4.758400
Polish zloty	September 07, 2023	4.289000
Polish zloty	September 08, 2020	3.765200
Polish zloty	September 08, 2021	3.821300
Polish zloty	September 08, 2022	4.726800
Polish zloty	September 08, 2023	4.295800
Polish zloty	September 09, 2019	3.931000
Polish zloty	September 09, 2020	3.787100
Polish zloty	September 09, 2021	3.829200
Polish zloty	September 09, 2022	4.659900
Polish zloty	September 10, 2019	3.927300
Polish zloty	September 10, 2020	3.761000
Polish zloty	September 10, 2021	3.840200
Polish zloty	September 11, 2019	3.932400
Polish zloty	September 11, 2020	3.753400
Polish zloty	September 11, 2023	4.307700
Polish zloty	September 12, 2019	3.936200
Polish zloty	September 12, 2022	4.622500
Polish zloty	September 12, 2023	4.371100
Polish zloty	September 13, 2019	3.912000
Polish zloty	September 13, 2021	NA
Polish zloty	September 13, 2022	4.636300
Polish zloty	September 13, 2023	4.322500
Polish zloty	September 14, 2020	3.752200
Polish zloty	September 14, 2021	3.854200
Polish zloty	September 14, 2022	4.723300
Polish zloty	September 14, 2023	4.312000
Polish zloty	September 15, 2020	3.744500
Polish zloty	September 15, 2021	3.847500
Polish zloty	September 15, 2022	4.720200
Polish zloty	September 15, 2023	4.341800
Polish zloty	September 16, 2019	3.911600
Polish zloty	September 16, 2020	3.752600
Polish zloty	September 16, 2021	3.884700
Polish zloty	September 16, 2022	4.738400
Polish zloty	September 17, 2019	3.941200
Polish zloty	September 17, 2020	3.771300
Polish zloty	September 17, 2021	3.888200
Polish zloty	September 18, 2019	3.932200
Polish zloty	September 18, 2020	3.758500
Polish zloty	September 18, 2023	4.348900
Polish zloty	September 19, 2019	3.926700
Polish zloty	September 19, 2022	4.725500
Polish zloty	September 19, 2023	4.347200
Polish zloty	September 20, 2019	3.931900
Polish zloty	September 20, 2021	3.928200
Polish zloty	September 20, 2022	4.711800
Polish zloty	September 20, 2023	4.350100
Polish zloty	September 21, 2020	3.796300
Polish zloty	September 21, 2021	3.933700
Polish zloty	September 21, 2022	4.791900
Polish zloty	September 21, 2023	4.336500
Polish zloty	September 22, 2020	3.835900
Polish zloty	September 22, 2021	3.946000
Polish zloty	September 22, 2022	4.834300
Polish zloty	September 22, 2023	4.326900
Polish zloty	September 23, 2019	3.998300
Polish zloty	September 23, 2020	3.839900
Polish zloty	September 23, 2021	3.925600
Polish zloty	September 23, 2022	4.879600
Polish zloty	September 24, 2019	3.983800
Polish zloty	September 24, 2020	3.883300
Polish zloty	September 24, 2021	3.926800
Polish zloty	September 25, 2019	3.985600
Polish zloty	September 25, 2020	3.901600
Polish zloty	September 25, 2023	4.318800
Polish zloty	September 26, 2019	4.009200
Polish zloty	September 26, 2022	4.911300
Polish zloty	September 26, 2023	4.348500
Polish zloty	September 27, 2019	4.015400
Polish zloty	September 27, 2021	3.927600
Polish zloty	September 27, 2022	4.947600
Polish zloty	September 27, 2023	4.362200
Polish zloty	September 28, 2020	3.908300
Polish zloty	September 28, 2021	3.954600
Polish zloty	September 28, 2022	5.038100
Polish zloty	September 28, 2023	4.406200
Polish zloty	September 29, 2020	3.922800
Polish zloty	September 29, 2021	3.968400
Polish zloty	September 29, 2022	5.032800
Polish zloty	September 29, 2023	4.369700
Polish zloty	September 30, 2019	4.000000
Polish zloty	September 30, 2020	3.865800
Polish zloty	September 30, 2021	3.992500
Polish zloty	September 30, 2022	4.953300
Peruvian sol	April 01, 2019	3.306000
Peruvian sol	April 01, 2020	3.455000
Peruvian sol	April 01, 2021	NA
Peruvian sol	April 01, 2022	3.641000
Peruvian sol	April 02, 2019	3.309000
Peruvian sol	April 02, 2020	3.453000
Peruvian sol	April 02, 2021	NA
Peruvian sol	April 03, 2019	NA
Peruvian sol	April 03, 2020	3.453000
Peruvian sol	April 03, 2023	3.764000
Peruvian sol	April 04, 2019	3.295000
Peruvian sol	April 04, 2022	3.627000
Peruvian sol	April 04, 2023	3.769000
Peruvian sol	April 05, 2019	NA
Peruvian sol	April 05, 2021	3.714000
Peruvian sol	April 05, 2022	NA
Peruvian sol	April 05, 2023	3.769000
Peruvian sol	April 06, 2020	3.406000
Peruvian sol	April 06, 2021	3.652000
Peruvian sol	April 06, 2022	3.710000
Peruvian sol	April 06, 2023	NA
Peruvian sol	April 07, 2020	3.367000
Peruvian sol	April 07, 2021	NA
Peruvian sol	April 07, 2022	3.707000
Peruvian sol	April 07, 2023	NA
Peruvian sol	April 08, 2019	3.289000
Peruvian sol	April 08, 2020	3.354000
Peruvian sol	April 08, 2021	3.593000
Peruvian sol	April 08, 2022	NA
Peruvian sol	April 09, 2019	NA
Peruvian sol	April 09, 2020	NA
Peruvian sol	April 09, 2021	3.614000
Peruvian sol	April 10, 2019	3.293000
Peruvian sol	April 10, 2020	NA
Peruvian sol	April 10, 2023	3.773000
Peruvian sol	April 11, 2019	3.296000
Peruvian sol	April 11, 2022	3.709000
Peruvian sol	April 11, 2023	3.783000
Peruvian sol	April 12, 2019	3.291000
Peruvian sol	April 12, 2021	3.646000
Peruvian sol	April 12, 2022	3.698000
Peruvian sol	April 12, 2023	3.773000
Peruvian sol	April 13, 2020	NA
Peruvian sol	April 13, 2021	3.620000
Peruvian sol	April 13, 2022	3.728000
Peruvian sol	April 13, 2023	3.774000
Peruvian sol	April 14, 2020	3.388000
Peruvian sol	April 14, 2021	3.626000
Peruvian sol	April 14, 2022	NA
Peruvian sol	April 14, 2023	3.778000
Peruvian sol	April 15, 2019	3.295000
Peruvian sol	April 15, 2020	3.417000
Peruvian sol	April 15, 2021	3.620000
Peruvian sol	April 15, 2022	NA
Peruvian sol	April 16, 2019	3.294000
Peruvian sol	April 16, 2020	3.407000
Peruvian sol	April 16, 2021	3.624000
Peruvian sol	April 17, 2019	3.294000
Peruvian sol	April 17, 2020	3.403000
Peruvian sol	April 17, 2023	3.779000
Peruvian sol	April 18, 2019	NA
Peruvian sol	April 18, 2022	3.730000
Peruvian sol	April 18, 2023	3.774000
Peruvian sol	April 19, 2019	NA
Peruvian sol	April 19, 2021	3.668000
Peruvian sol	April 19, 2022	3.725000
Peruvian sol	April 19, 2023	3.774000
Peruvian sol	April 20, 2020	3.405000
Peruvian sol	April 20, 2021	3.680000
Peruvian sol	April 20, 2022	3.702000
Peruvian sol	April 20, 2023	3.762000
Peruvian sol	April 21, 2020	3.397000
Peruvian sol	April 21, 2021	3.697000
Peruvian sol	April 21, 2022	3.723000
Peruvian sol	April 21, 2023	3.762000
Peruvian sol	April 22, 2019	3.302000
Peruvian sol	April 22, 2020	3.370000
Peruvian sol	April 22, 2021	3.753000
Peruvian sol	April 22, 2022	3.758000
Peruvian sol	April 23, 2019	3.308000
Peruvian sol	April 23, 2020	NA
Peruvian sol	April 23, 2021	3.769000
Peruvian sol	April 24, 2019	3.320000
Peruvian sol	April 24, 2020	3.371000
Peruvian sol	April 24, 2023	3.754000
Peruvian sol	April 25, 2019	3.329000
Peruvian sol	April 25, 2022	3.807000
Peruvian sol	April 25, 2023	3.752000
Peruvian sol	April 26, 2019	3.317000
Peruvian sol	April 26, 2021	3.823000
Peruvian sol	April 26, 2022	3.811000
Peruvian sol	April 26, 2023	3.742000
Peruvian sol	April 27, 2020	3.391000
Peruvian sol	April 27, 2021	3.834000
Peruvian sol	April 27, 2022	3.824000
Peruvian sol	April 27, 2023	3.731000
Peruvian sol	April 28, 2020	3.382000
Peruvian sol	April 28, 2021	3.800000
Peruvian sol	April 28, 2022	3.846000
Peruvian sol	April 28, 2023	3.711000
Peruvian sol	April 29, 2019	NA
Peruvian sol	April 29, 2020	3.369000
Peruvian sol	April 29, 2021	3.778000
Peruvian sol	April 29, 2022	3.830000
Peruvian sol	April 30, 2019	3.306000
Peruvian sol	April 30, 2020	3.376000
Peruvian sol	April 30, 2021	3.783000
Peruvian sol	August 01, 2019	3.316000
Peruvian sol	August 01, 2022	3.885000
Peruvian sol	August 01, 2023	3.624000
Peruvian sol	August 02, 2019	3.343000
Peruvian sol	August 02, 2021	4.050000
Peruvian sol	August 02, 2022	3.914000
Peruvian sol	August 02, 2023	3.655000
Peruvian sol	August 03, 2020	3.538000
Peruvian sol	August 03, 2021	4.070000
Peruvian sol	August 03, 2022	3.914000
Peruvian sol	August 03, 2023	3.690000
Peruvian sol	August 04, 2020	3.546000
Peruvian sol	August 04, 2021	4.072000
Peruvian sol	August 04, 2022	3.885000
Peruvian sol	August 04, 2023	3.687000
Peruvian sol	August 05, 2019	3.375000
Peruvian sol	August 05, 2020	3.545000
Peruvian sol	August 05, 2021	4.064000
Peruvian sol	August 05, 2022	3.896000
Peruvian sol	August 06, 2019	3.380000
Peruvian sol	August 06, 2020	3.545000
Peruvian sol	August 06, 2021	4.085000
Peruvian sol	August 07, 2019	3.379000
Peruvian sol	August 07, 2020	3.547000
Peruvian sol	August 07, 2023	3.686000
Peruvian sol	August 08, 2019	3.379000
Peruvian sol	August 08, 2022	3.911000
Peruvian sol	August 08, 2023	3.704000
Peruvian sol	August 09, 2019	3.379000
Peruvian sol	August 09, 2021	NA
Peruvian sol	August 09, 2022	3.927000
Peruvian sol	August 09, 2023	3.691000
Peruvian sol	August 10, 2020	3.556000
Peruvian sol	August 10, 2021	4.060000
Peruvian sol	August 10, 2022	3.893000
Peruvian sol	August 10, 2023	3.672000
Peruvian sol	August 11, 2020	3.560000
Peruvian sol	August 11, 2021	4.081000
Peruvian sol	August 11, 2022	3.882000
Peruvian sol	August 11, 2023	3.678000
Peruvian sol	August 12, 2019	3.386000
Peruvian sol	August 12, 2020	3.565000
Peruvian sol	August 12, 2021	4.096000
Peruvian sol	August 12, 2022	3.859000
Peruvian sol	August 13, 2019	3.375000
Peruvian sol	August 13, 2020	3.570000
Peruvian sol	August 13, 2021	4.071000
Peruvian sol	August 14, 2019	NA
Peruvian sol	August 14, 2020	3.573000
Peruvian sol	August 14, 2023	3.695000
Peruvian sol	August 15, 2019	3.390000
Peruvian sol	August 15, 2022	3.849000
Peruvian sol	August 15, 2023	3.713000
Peruvian sol	August 16, 2019	NA
Peruvian sol	August 16, 2021	NA
Peruvian sol	August 16, 2022	3.858000
Peruvian sol	August 16, 2023	3.710000
